f_name,gnd,doi,name,fulltext
Anreither_Christoph.html,https://d-nb.info/gnd/1033818747,https://dx.doi.org/10.1553/0x00223d3b,"Anreither (Anreiter), P. Christoph OFM (Friedrich)",
Anschuetz_Heinrich.html,https://d-nb.info/gnd/116014180,https://dx.doi.org/10.1553/0x0001f701,"Anschütz, Heinrich Eduard",
Ansfelden.html,,https://dx.doi.org/10.1553/0x002f7216,Ansfelden ,
Ansingen.html,,https://dx.doi.org/10.1553/0x0001f702,Ansingen ,
Ansoloni_Familie.html,,https://dx.doi.org/10.1553/0x00020c53,"Ansoloni (Ansalone), Familie Gabriele:",
Ansorge-Verein.html,,https://dx.doi.org/10.1553/0x0001f704,Ansorge-Verein ,
Antesberger_Guenther.html,https://d-nb.info/gnd/103864784,https://dx.doi.org/10.1553/0x0001f705,"Antesberger, Günther",
Anthropologie.html,,https://dx.doi.org/10.1553/0x0001f707,Anthropologie ,
Antonicek_Theophil.html,https://d-nb.info/gnd/130092363,https://dx.doi.org/10.1553/0x0001f709,"Antonicek, Theophil",
Antoniewicz_Karl.html,https://d-nb.info/gnd/116315644,https://dx.doi.org/10.1553/0x003af99f,"Antoniewicz, Karol (Karl) Bołoz SJ",
Antos_Familie.html,,https://dx.doi.org/10.1553/0x0001f70d,"Antos, Familie Karl:",
Antretter_Martin.html,https://d-nb.info/gnd/134315898,https://dx.doi.org/10.1553/0x0001f70e,"Antretter, Martin",
Antschitz_Sigmund.html,https://d-nb.info/gnd/143840134,https://dx.doi.org/10.1553/0x0001f70f,"Antschitz (Anczyc), Sigmund",
Anzoletti_Familie.html,,https://dx.doi.org/10.1553/0x0001f710,"Anzoletti, Familie Francesco:",
Aosta-Handschrift.html,,https://dx.doi.org/10.1553/0x000202eb,Aosta-Handschrift ,
Apflknab_Familie.html,,https://dx.doi.org/10.1553/0x002e31e5,"Apflknab (Äpfelknab, Epfelknab, Öpflknap, Opffelkhnab etc.), Familie Johann",
Apolloni_Giovanni.html,https://d-nb.info/gnd/101816958X,https://dx.doi.org/10.1553/0x0001f712,"Apolloni, Giovanni Filippo",
Apor_Tamas.html,https://d-nb.info/gnd/1033820423,https://dx.doi.org/10.1553/0x0001f713,"Apor, Tamas",
Apostel_Hans_Erich.html,https://d-nb.info/gnd/118649868,https://dx.doi.org/10.1553/0x0001f714,"Apostel, Hans Erich",
Appelshoffer_Claudio.html,https://d-nb.info/gnd/1033820679,https://dx.doi.org/10.1553/0x0001f715,"Appelshoffer, Ludwig Claudio Johann",
Applausus.html,,https://dx.doi.org/10.1553/0x0001fabf,Applausus musicus ,
Apponyi_Anton.html,https://d-nb.info/gnd/116316608,https://dx.doi.org/10.1553/0x00020c55,"Apponyi, Anton Georg Graf",
Aprile_Bernardo_d.html,https://d-nb.info/gnd/142040703,https://dx.doi.org/10.1553/0x0001f719,"Aprile, Bernardo d'",
Arabeske.html,,https://dx.doi.org/10.1553/0x0001f71a,Arabeske ,
Aranyi-Aschner_Georg.html,https://d-nb.info/gnd/119525291,https://dx.doi.org/10.1553/0x0001f71b,"Arányi-Aschner, Georg",
Arbeiter-Musikbewegung.html,,https://dx.doi.org/10.1553/0x0001f71d,Arbeiter-Musikbewegung ,
Arbeiter-Sinfoniekonzerte.html,,https://dx.doi.org/10.1553/0x0001f71e,Arbeiter-Sinfoniekonzerte ,
Arbeiter_Albert.html,https://d-nb.info/gnd/104612991,https://dx.doi.org/10.1553/0x0001f71f,"Arbeiter, Albert",
Arbeitslied.html,,https://dx.doi.org/10.1553/0x0001f721,Arbeitslied ,
Arbesser_Ferdinand.html,https://d-nb.info/gnd/1033821063,https://dx.doi.org/10.1553/0x0001f722,"Arbesser, Franz Paul Ferdinand Franz",
Arbter_Alfred_von.html,https://d-nb.info/gnd/137299656,https://dx.doi.org/10.1553/0x0001f723,"Arbter, Alfred von",
Archaeologische_Funde.html,,https://dx.doi.org/10.1553/0x0001f724,Archäologische Funde ,
Archive_und_Bibliotheken.html,,https://dx.doi.org/10.1553/0x0001f726,Archive und Bibliotheken ,
Archive_und_Bibliotheken_ADMONT.html,,https://dx.doi.org/10.1553/0x0001f727,Archive und Bibliotheken ,
Archive_und_Bibliotheken_BREGENZ.html,,https://dx.doi.org/10.1553/0x0001f728,Archive und Bibliotheken ,
Archive_und_Bibliotheken_EISENSTADT.html,,https://dx.doi.org/10.1553/0x0001f729,Archive und Bibliotheken ,
Archive_und_Bibliotheken_GOETTWEIG.html,,https://dx.doi.org/10.1553/0x0001f72a,Archive und Bibliotheken ,
Archive_und_Bibliotheken_GRAZ.html,,https://dx.doi.org/10.1553/0x0001f72b,Archive und Bibliotheken ,
Archive_und_Bibliotheken_HERZOGENBURG.html,,https://dx.doi.org/10.1553/0x0001f72c,Archive und Bibliotheken ,
Archive_und_Bibliotheken_INNSBRUCK.html,,https://dx.doi.org/10.1553/0x0001f72d,Archive und Bibliotheken ,
Archive_und_Bibliotheken_KLOSTERNEUBURG.html,,https://dx.doi.org/10.1553/0x0001f72e,Archive und Bibliotheken ,
Archive_und_Bibliotheken_KREMSMUENSTER.html,,https://dx.doi.org/10.1553/0x0001f72f,Archive und Bibliotheken ,
Archive_und_Bibliotheken_LAMBACH.html,,https://dx.doi.org/10.1553/0x0001f730,Archive und Bibliotheken ,
Archive_und_Bibliotheken_LINZ.html,,https://dx.doi.org/10.1553/0x0001f731,Archive und Bibliotheken ,
Archive_und_Bibliotheken_MELK.html,,https://dx.doi.org/10.1553/0x0001f732,Archive und Bibliotheken ,
Archive_und_Bibliotheken_SALZBURG.html,,https://dx.doi.org/10.1553/0x0001f733,Archive und Bibliotheken ,
Archive_und_Bibliotheken_SECKAU.html,,https://dx.doi.org/10.1553/0x0001f734,Archive und Bibliotheken ,
Archive_und_Bibliotheken_SEITENSTETTEN.html,,https://dx.doi.org/10.1553/0x0001f735,Archive und Bibliotheken ,
Archive_und_Bibliotheken_STAMS.html,,https://dx.doi.org/10.1553/0x0001f736,Archive und Bibliotheken ,
Archive_und_Bibliotheken_ST_FLORIAN.html,,https://dx.doi.org/10.1553/0x0001f737,Archive und Bibliotheken ,
Archive_und_Bibliotheken_ST_PAUL.html,,https://dx.doi.org/10.1553/0x0001f738,Archive und Bibliotheken ,
Archive_und_Bibliotheken_WIEN.html,,https://dx.doi.org/10.1553/0x0001f739,Archive und Bibliotheken ,
Archive_und_Bibliotheken_WILHERING.html,,https://dx.doi.org/10.1553/0x0001f73a,Archive und Bibliotheken ,
Archive_und_Bibliotheken_ZWETTL.html,,https://dx.doi.org/10.1553/0x0001f73b,Archive und Bibliotheken ,
Ardagger.html,,https://dx.doi.org/10.1553/0x0001f73c,Ardagger ,
Ardesi_Carlo.html,https://d-nb.info/gnd/1033821470,https://dx.doi.org/10.1553/0x0001f73d,"Ardesi (Ardesio, Art[h]esi), Carlo Giovanni Paolo",
Arena.html,,https://dx.doi.org/10.1553/0x0001f73f,Arena ,
Argauer_Brueder.html,https://d-nb.info/gnd/1245631764,https://dx.doi.org/10.1553/0x003cdd54,"Argauer, Brüder Wilhelm:",
Ariosti_Attilio.html,https://d-nb.info/gnd/118503944,https://dx.doi.org/10.1553/0x0001f740,"Ariosti, Attilio (Malachia [Clemente], Frate Ottavio)",
Ariston.html,,https://dx.doi.org/10.1553/0x0001f741,Ariston ,
Arlet_Alexander.html,https://d-nb.info/gnd/1245641778,https://dx.doi.org/10.1553/0x003cdd58,"Arlet, Alexander Adam Alexander",
Arleth_Emmerich.html,https://d-nb.info/gnd/134316517,https://dx.doi.org/10.1553/0x0001f742,"Arleth, Emmerich",
Arman_Howard.html,https://d-nb.info/gnd/134638611,https://dx.doi.org/10.1553/0x0001f743,"Arman, Howard",
Armin_Josef.html,https://d-nb.info/gnd/1017903034,https://dx.doi.org/10.1553/0x0001f746,"Armin (eig. Rottenstein), Josef K. Rieder",
Arming_Familie.html,,https://dx.doi.org/10.1553/0x0001f744,"Arming, Familie Wolfgang:",
Arming_Friedrich.html,https://d-nb.info/gnd/116199350,https://dx.doi.org/10.1553/0x0001f745,"Arming, Friedrich Wilhelm",
Arminger_Joseph.html,https://d-nb.info/gnd/1245642340,https://dx.doi.org/10.1553/0x003cdd5a,"Arminger, Joseph Georg",
Arnold_Ernst.html,https://d-nb.info/gnd/120966271,https://dx.doi.org/10.1553/0x0001f747,"Arnold (eig. Jeschke), Ernst",
Arnold_Georg.html,https://d-nb.info/gnd/120528169,https://dx.doi.org/10.1553/0x0001f748,"Arnold, Georg",
Arnold_Ignaz.html,https://d-nb.info/gnd/116208376,https://dx.doi.org/10.1553/0x0001f749,"Arnold, Ignaz Ernst Ferdinand Cajetan Theodor",
Arnold_Schoenberg_Center.html,,https://dx.doi.org/10.1553/0x0001f74b,Arnold Schönberg Center ,
Arnold_Schoenberg_Chor.html,,https://dx.doi.org/10.1553/0x0001f74c,Arnold Schoenberg Chor ,
Arnold_von_Bruck.html,https://d-nb.info/gnd/118665790,https://dx.doi.org/10.1553/0x0001f74d,"Arnold von Bruck (de Bruckh, de Pruckh, de Prug; Arnoldus Brugensis)",
Arnstein_Familie.html,,https://dx.doi.org/10.1553/0x0001f74e,"Arnstein, Familie Franziska",
Arpeggione.html,,https://dx.doi.org/10.1553/0x0001f74f,Arpeggione ,
Arrigoni_Giovanni.html,https://d-nb.info/gnd/133400794,https://dx.doi.org/10.1553/0x0001f750,"Arrigoni, Giovanni Giacomo",
Ars_Electronica.html,,https://dx.doi.org/10.1553/0x0001f751,Ars Electronica ,
Artac_Hanzi.html,https://d-nb.info/gnd/120340828,https://dx.doi.org/10.1553/0x000212b0,"Artač, Hanzi",
Artaria.html,,https://dx.doi.org/10.1553/0x0001f753,Artaria  Cesare,
Artis-Quartett.html,,https://dx.doi.org/10.1553/0x0001f754,Artis-Quartett ,
Artl_Christian.html,https://d-nb.info/gnd/142489867,https://dx.doi.org/10.1553/0x0001f755,"Artl, Christian",
Artner_Norbert.html,https://d-nb.info/gnd/129739553,https://dx.doi.org/10.1553/0x0001f756,"Artner, Norbert",
Artzt_Susanna.html,https://d-nb.info/gnd/1033821756,https://dx.doi.org/10.1553/0x0029ceb4,"Artzt, Susanna",
Arzt-Quartett.html,,https://dx.doi.org/10.1553/0x0001f757,Arzt-Quartett ,
Asatrian_Familie.html,,,"Asatrian, Familie Karen:",
Aschenwald_Erwin.html,https://d-nb.info/gnd/134670337,https://dx.doi.org/10.1553/0x0001f758,"Aschenwald, Erwin",
Ascher_Franz.html,https://d-nb.info/gnd/1033822329,https://dx.doi.org/10.1553/0x0001f759,"Ascher, Franz Xaver Anna",
Ascher_Leo.html,https://d-nb.info/gnd/116360593,https://dx.doi.org/10.1553/0x0001f75b,"Ascher, Leo",
Aschner_Familie.html,,https://dx.doi.org/10.1553/0x0001fc64,"Aschner, Familie Anton:",
Ase_Dirk.html,https://d-nb.info/gnd/13513093X,https://dx.doi.org/10.1553/0x0001f75d,"Ase, Dirk d’ (eig. d’Haese, Dirk Hippoliet Ambrosius)",
Asenbauer_Andreas.html,https://d-nb.info/gnd/139724729,https://dx.doi.org/10.1553/0x0001f75c,"Asenbauer, Andreas",
Aspelmayr_Franz.html,https://d-nb.info/gnd/119286335,https://dx.doi.org/10.1553/0x0001f75e,"Aspelmayr (versch. Schreibweisen), Franz",
Aspoeck_Balthasar.html,https://d-nb.info/gnd/1033482617,https://dx.doi.org/10.1553/0x002b3a17,"Aspöck, Balthasar",
Asriel_Andre.html,https://d-nb.info/gnd/134317483,https://dx.doi.org/10.1553/0x0001f75f,"Asriel, Andre",
Assam_Lukas.html,https://d-nb.info/gnd/1245643746,https://dx.doi.org/10.1553/0x003cdd5c,"Assam, Lukas OSB (eig. Anton)",
Assmayr_Ignaz.html,https://d-nb.info/gnd/102499322,https://dx.doi.org/10.1553/0x0001f760,"Assmayr (Aßmayr, Aßmayer), Ignaz Anna",
Ast_Familie.html,,https://dx.doi.org/10.1553/0x0001f762,"Ast, Familie Max",
Astorga_Emmanuele_d.html,https://d-nb.info/gnd/134816854,https://dx.doi.org/10.1553/0x0001f761,"Astorga, Emmanuele d’",
Atanasijevic_Slavka.html,https://d-nb.info/gnd/1033824240,https://dx.doi.org/10.1553/0x0001f763,"Atanasijević, Slavka (Aloysia)",
Atlantis.html,,https://dx.doi.org/10.1553/0x0001fa8e,Atlantis ,
Atonalitaet.html,,https://dx.doi.org/10.1553/0x0001f765,Atonalität ,
Attl_Elisabeth.html,https://d-nb.info/gnd/13744799X,https://dx.doi.org/10.1553/0x0029ccc5,"Attl, Elisabeth",
Attwenger.html,,https://dx.doi.org/10.1553/0x0001f766,Attwenger ,
Attwood_Thomas.html,https://d-nb.info/gnd/118650890,https://dx.doi.org/10.1553/0x0001f767,"Attwood, Thomas",
Atzenbrugg.html,,https://dx.doi.org/10.1553/0x0001fa8f,Atzenbrugg ,
Auber_Familie.html,,https://dx.doi.org/10.1553/0x003c6992,"Auber (eig. Ober), Familie Jacques",
Auderieth_Karl.html,https://d-nb.info/gnd/1017906920,https://dx.doi.org/10.1553/0x0001f768,"Auderieth, Karl",
Audiovisuelle_Medien.html,,https://dx.doi.org/10.1553/0x0001f769,Audiovisuelle Medien ,
Auenbrugger_Leopold.html,https://d-nb.info/gnd/117668931,https://dx.doi.org/10.1553/0x0001f76a,"Auenbrugger, Leopold von Marianne",
Auer_Bernhard.html,https://d-nb.info/gnd/1033826405,https://dx.doi.org/10.1553/0x0001f76d,"Auer, P. Bernhard OSB (Johann Baptist)",
Auer_Christoph.html,https://d-nb.info/gnd/103382531X,https://dx.doi.org/10.1553/0x00223d88,"Auer, Christoph Pepe",
Auer_Leopold.html,https://d-nb.info/gnd/118995022,https://dx.doi.org/10.1553/0x0001f76e,"Auer, Leopold von",
Auer_Max.html,https://d-nb.info/gnd/130102865,https://dx.doi.org/10.1553/0x0001f76f,"Auer, Max",
Auer_Vera.html,https://d-nb.info/gnd/1033824844,https://dx.doi.org/10.1553/0x0001f770,"Auer (verh. Boucher),Vera",
Auernhammer_Familie.html,,https://dx.doi.org/10.1553/0x0001f76b,"Auernhammer (Aurnhammer, Aurnhammer), Familie Josepha Barbara",
Auersperg_Familie.html,,https://dx.doi.org/10.1553/0x0001f76c,"Auersperg, Familie Johann Adam",
Auffuehrungspraxis.html,,https://dx.doi.org/10.1553/0x0001f771,Aufführungspraxis ,
Aufklaerung.html,,https://dx.doi.org/10.1553/0x0001f773,Aufklärung ,
Aufschnaiter_Benedict.html,https://d-nb.info/gnd/122395883,https://dx.doi.org/10.1553/0x0001f774,"Aufschnaiter, Benedict Anton",
Aufstrich.html,,https://dx.doi.org/10.1553/0x00233eea,Aufstrich ,
Auftanz.html,,https://dx.doi.org/10.1553/0x0001f775,Auftanz ,
Augschoell_Karl.html,https://d-nb.info/gnd/1033827193,https://dx.doi.org/10.1553/0x0001f777,"Augschöll, Karl",
Augustin_Liane.html,https://d-nb.info/gnd/140804129,https://dx.doi.org/10.1553/0x0001f77b,"Augustin, Liane",
Augustin_lieber.html,https://d-nb.info/gnd/120178680,https://dx.doi.org/10.1553/0x0001f77c,"Augustin, Lieber ",
Augustiner-Chorherren.html,,https://dx.doi.org/10.1553/0x0001f779,Augustiner-Chorherren ,
Augustiner-Eremiten.html,,https://dx.doi.org/10.1553/0x0001f77a,Augustiner-Eremiten ,
Auinger_Rudolf.html,https://d-nb.info/gnd/1259741982,,"Auinger, Rudolf Georg Josef",
Auinger_Sam.html,https://d-nb.info/gnd/119028603,https://dx.doi.org/10.1553/0x0001f77d,"Auinger, Sam (eig. Franz Joseph Maria)",
Aumann_Familie.html,,https://dx.doi.org/10.1553/0x0001f77e,"Aumann (Aumon[n], Auman), Familie Johann Michael:",
Aumer_Jean-Louis.html,https://d-nb.info/gnd/132640112,https://dx.doi.org/10.1553/0x0001f780,"Aumer, Jean-Louis",
Ausdruck.html,,https://dx.doi.org/10.1553/0x0001fa89,Ausdruck ,
Auspitzer_Siegfried.html,https://d-nb.info/gnd/1259742679,,"Auspitzer (Auspitz), Siegfried",
Ausseer_Hardbradler.html,,https://dx.doi.org/10.1553/0x0001f783,Ausseer Hardbradler ,
Ausseerland.html,,https://dx.doi.org/10.1553/0x0001f782,Ausseerland ,
Aussig.html,,https://dx.doi.org/10.1553/0x00325d8a,Aussig an der Elbe (deutsch für tschechisch Ústí nad Labem),
Ausstellung_fuer_Musik.html,,https://dx.doi.org/10.1553/0x00020c59,"Ausstellung für Musik und Theaterwesen, Internationale ",
Ausstellungen.html,,https://dx.doi.org/10.1553/0x0001f784,Ausstellungen ,
Austen_Louie.html,https://d-nb.info/gnd/135253152,https://dx.doi.org/10.1553/0x002a35ad,"Austen, Louie (eig. Luef, Alois)",
Austria3.html,,https://dx.doi.org/10.1553/0x00206f5f,Austria 3 ,
Austria_Romana.html,,https://dx.doi.org/10.1553/0x0001f789,Austria Romana ,
Austrian_All_Stars.html,,https://dx.doi.org/10.1553/0x0001f785,Austrian Allstars ,
Austrian_Art_Ensemble.html,,https://dx.doi.org/10.1553/0x0001f786,Austrian Art Ensemble ,
Austrian_Music_Office.html,,https://dx.doi.org/10.1553/0x0001f787,Austrian Music Office (AMO) ,
Austro-Pop.html,,https://dx.doi.org/10.1553/0x0001f78a,Austro-Pop ,
Austro_Mechana.html,,https://dx.doi.org/10.1553/0x0001f78d,Austro Mechana ,
Austrophon.html,,https://dx.doi.org/10.1553/0x0001f78c,Austrophon Schallplatten Studio Ges.m.b.H. ,
Autograph.html,,https://dx.doi.org/10.1553/0x0001f790,"Autograph, Autographensammlung ",
Avantgarde.html,,https://dx.doi.org/10.1553/0x0001f794,Avantgarde ,
Avsenik_Slavko.html,https://d-nb.info/gnd/122425561,https://dx.doi.org/10.1553/0x0001f795,"Avsenik, Slavko Vilko Ovsenik",
Azesberger_Kurt.html,https://d-nb.info/gnd/132133822,https://dx.doi.org/10.1553/0x0001fc65,"Azesberger, Kurt",
Azione_teatrale.html,,https://dx.doi.org/10.1553/0x0001f797,Azione (Festa) teatrale,
a-cappella.html,,https://dx.doi.org/10.1553/0x0001f798,a cappella ,
Babcock_David.html,https://d-nb.info/gnd/132716178,https://dx.doi.org/10.1553/0x0001f79a,"Babcock, David",
Babenberger.html,,https://dx.doi.org/10.1553/0x0001f79d,Babenberger ,
Babinski_Ludwig.html,https://d-nb.info/gnd/142381578,https://dx.doi.org/10.1553/0x0001f79e,"Babinski (Babinsky), Ludwig",
Bach_David.html,https://d-nb.info/gnd/118927477,https://dx.doi.org/10.1553/0x0001f7a4,"Bach, David Joseph",
Bach_Familie_1.html,,https://dx.doi.org/10.1553/0x0001f7a6,"Bach, Familie Johann Sebastian:",
Bach_Familie_1_CARL_PHILIPP.html,,https://dx.doi.org/10.1553/0x00041d46,"Bach, Familie Carl Philipp Emanuel:",
Bach_Familie_1_JOHANN_CHRISTIAN.html,,https://dx.doi.org/10.1553/0x00041d47,"Bach, Familie Johann Christian:",
Bach_Familie_2.html,,https://dx.doi.org/10.1553/0x0001f7a7,"Bach, Familie Alexander Freiherr von:",
Bach_Familie_WILHELM_FRIEDEMANN.html,,https://dx.doi.org/10.1553/0x0029b942,"Bach, Familie Wilhelm Friedemann:",
Bachl_Hans.html,https://d-nb.info/gnd/10383334X,https://dx.doi.org/10.1553/0x0002038a,"Bachl, Hans",
Bachlechner_Gregor.html,https://d-nb.info/gnd/1033908827,https://dx.doi.org/10.1553/0x00223d3c,"Bachlechner, Gregor CanReg (Alois Blasius)",
Bachler_mit_Evelin.html,,https://dx.doi.org/10.1553/0x0001fa88,"Bachler mit Evelin, Die ",
Bachmann_Karin.html,https://d-nb.info/gnd/135134242,https://dx.doi.org/10.1553/0x0001fa87,"Bachmann, Karin",
Bachmann_Luise.html,https://d-nb.info/gnd/116027703,https://dx.doi.org/10.1553/0x0001f7a0,"Bachmann, Luise George",
Bachner_Ehepaar.html,https://d-nb.info/gnd/1033909734,https://dx.doi.org/10.1553/0x001e1d63,"Bachner, Familie Christian:",
Bachrich_Ernst.html,https://d-nb.info/gnd/143964658,https://dx.doi.org/10.1553/0x0034ce47,"Bachrich, Ernst Emanuel",
Bachrich_Familie.html,,https://dx.doi.org/10.1553/0x0001f7a1,"Bachrich, Familie Sigmund",
Bachschmidt_Familie.html,,https://dx.doi.org/10.1553/0x0001f7a2,"Bachschmidt (Bachschmid), Familie Urban:",
Bachtraegl_Erich.html,https://d-nb.info/gnd/134319060,https://dx.doi.org/10.1553/0x0001f7a3,"Bachträgl, Erich",
Bad_Ischl.html,,https://dx.doi.org/10.1553/0x0001f7ae,Bad Ischl ,
Baden.html,,https://dx.doi.org/10.1553/0x0001f7a9,Baden bei Wien ,
Badia_Familie.html,,https://dx.doi.org/10.1553/0x0001f7aa,"Badia, Familie Carlo Agostino:",
Badura-Skoda_Familie.html,,https://dx.doi.org/10.1553/0x0001f7ab,"Badura-Skoda, Familie Paul:",
Baeer_Ulli.html,https://d-nb.info/gnd/134319419,https://dx.doi.org/10.1553/0x0001f7b0,"Bäer, Ulli",
Baehr_Joseph.html,https://d-nb.info/gnd/132478021,https://dx.doi.org/10.1553/0x0039b1d2,"Bähr (Beer, Bär), Franz Joseph",
Baenkelsang.html,,https://dx.doi.org/10.1553/0x0001f7b1,Bänkelsang ,
Baer-Frisell_Christine.html,https://d-nb.info/gnd/142748986,https://dx.doi.org/10.1553/0x0001f7b2,"Baer-Frisell (Frissell), Christine",
Baer_Ernst.html,https://d-nb.info/gnd/124837867,https://dx.doi.org/10.1553/0x0001f7b4,"Bär, Ernst",
Baerr_Blasius.html,https://d-nb.info/gnd/1135627134,https://dx.doi.org/10.1553/0x0032ca4f,"Bärr (Peer), Blasius",
Baeuerle_Adolf.html,https://d-nb.info/gnd/135854008,https://dx.doi.org/10.1553/0x0001f7b5,"Bäuerle, Familie Adolf",
Bagatelle.html,,https://dx.doi.org/10.1553/0x0001f7b6,Bagatelle ,
Bagge_Selmar.html,https://d-nb.info/gnd/116039191,https://dx.doi.org/10.1553/0x0001f7b7,"Bagge, Selmar",
Bahr_Bert.html,https://d-nb.info/gnd/140464239,https://dx.doi.org/10.1553/0x0001f7b9,"Bahr, Bert (eig. Robert)",
Bahr_Hermann.html,https://d-nb.info/gnd/118505955,https://dx.doi.org/10.1553/0x0001f7bb,"Bahr, Hermann",
Bakfark_Valentin.html,https://d-nb.info/gnd/118652028,https://dx.doi.org/10.1553/0x0001f7bc,"Bakfark (Greff, alias B., versch. Schreibweisen), Valentin",
Bakken_Rebekka.html,https://d-nb.info/gnd/135304717,https://dx.doi.org/10.1553/0x001a24b2,"Bakken, Rebekka",
Baksa_Andreas.html,https://d-nb.info/gnd/135010934,https://dx.doi.org/10.1553/0x0001f7bd,"Baksa, Andreas",
Balatka_Hans.html,https://d-nb.info/gnd/135854113,https://dx.doi.org/10.1553/0x0001f7be,"Balatka, Hans",
Balatsch_Norbert.html,https://d-nb.info/gnd/122327462,https://dx.doi.org/10.1553/0x0001f7bf,"Balatsch, Norbert",
Baldsiefen_Albert.html,https://d-nb.info/gnd/141198737,https://dx.doi.org/10.1553/0x0001f7c0,"Baldsiefen, Albert",
Ball.html,,https://dx.doi.org/10.1553/0x0001f7c2,Ball ,
Ballade.html,,https://dx.doi.org/10.1553/0x0001f7c3,Ballade ,
Ballerini_Francesco.html,https://d-nb.info/gnd/1019860480,https://dx.doi.org/10.1553/0x0001f7c4,"Ballerini (Ballerino), Francesco",
Ballestra_Reimundo.html,https://d-nb.info/gnd/132478153,https://dx.doi.org/10.1553/0x0001f7c5,"Ballestra (Balestra, Armbruster?), Reimundo",
Ballett.html,,https://dx.doi.org/10.1553/0x0001f7c7,Ballett ,
Ballin_Franz.html,https://d-nb.info/gnd/1017960615,https://dx.doi.org/10.1553/0x0001fc52,"Ballin, Franz",
Balocchino_Carlo.html,https://d-nb.info/gnd/1033921939,https://dx.doi.org/10.1553/0x0001f7ca,"Balocchino, Carlo",
Baltsa_Agnes.html,https://d-nb.info/gnd/118881256,https://dx.doi.org/10.1553/0x00020a90,"Baltsa, Agnes",
Bamberger_Carl.html,https://d-nb.info/gnd/139752234,https://dx.doi.org/10.1553/0x0001f7cb,"Bamberger, Carl",
Bambis.html,,https://dx.doi.org/10.1553/0x0001f7cc,"Bambis, Die ",
Bamer_Alfred.html,https://d-nb.info/gnd/118653105,https://dx.doi.org/10.1553/0x0001f7cd,"Bamer, Alfred",
Bammer_Johannes.html,https://d-nb.info/gnd/118900110,https://dx.doi.org/10.1553/0x0001f7ce,"Bammer, Johannes",
Banda.html,,https://dx.doi.org/10.1553/0x0001f7d0,Banda ,
Bandltanz.html,,https://dx.doi.org/10.1553/0x0001f7d1,Bandltanz ,
Bandrowski_Alexander_von.html,https://d-nb.info/gnd/116810157,https://dx.doi.org/10.1553/0x0001f7d2,"Bandrowski (Pseud.e Barski, Brandt), Alexander von",
Banyak_Simon.html,https://d-nb.info/gnd/1033922676,https://dx.doi.org/10.1553/0x00021ae9,"Banyák (Banák), Simon",
Barbaja_Domenico.html,https://d-nb.info/gnd/116050438,https://dx.doi.org/10.1553/0x0001f7d3,"Barbaja (Barbaia), Domenico",
Barbaretti_Giovanni.html,https://d-nb.info/gnd/1033923281,https://dx.doi.org/10.1553/0x0001fc53,"Barbaretti (Barberetti), Giovanni Battista",
Barbieri_Carlo.html,https://d-nb.info/gnd/103882278,https://dx.doi.org/10.1553/0x0001f7d4,"Barbieri, Carlo Emanuele di",
Barbireau_Jacob.html,https://d-nb.info/gnd/173035213,https://dx.doi.org/10.1553/0x0001f7d5,"Barbireau (versch. Schreibweisen), Jacob",
Bareza_Niksa.html,https://d-nb.info/gnd/134321316,https://dx.doi.org/10.1553/0x0001f7d6,"Bareza, Nikša",
